year,conference_ID,conference,state,team,seed,round,offense_efficiency,rank_offense_efficiency,points_above_offense_avg,rank_points_above_offense_avg,defense_efficiency,rank_defense_efficiency,points_above_defense_avg,rank_points_above_defense_avg,points_above_team_avg,rank_points_above_team_avg,games,wins,losses,win%,fieldgoal%,freethrow_fieldgoal,turnover%,turnover_forced%,rebound_offense%,rebound_defense%,opp_rebound_offense%,opp_rebound_defense%,2point%,3point%,block%,blocked%,assist%,opp_assist %,avg_height,experience,talent,freethrow%,opp_freethrow%,avg_points_possession,avg_points_nonpossession,%games_elite_team_loss,exp_win%_bubble_team,Column-45,Column-46,Column-47
3/20/23,CUSA,13,Florida,Florida Atlantic,9,4,112.947,15,114.275,32,94.37,15,96.0455,36,18.2298,26,29,3,32,90.625,55,29.5,16.7,18.3,30.4,75.5,24.5,69.6,54.3,37.2,6.6,7.2,51,33.4,76.04,2.036,17.083,71.8,74.9,1.129,0.943,16.095,4.8,,,
3/20/23,SC,27,South Carolina,Furman,13,32,115.465,6,114.2,33,102.412,154,105.775,183,8.42507,89,24,7,31,77.41935484,55.6,34.7,15.8,18.4,29.6,72.9,27.1,70.4,59.1,34.4,8.3,8.2,58.5,43.2,76.607,1.893,4.159,73.5,70.8,1.155,1.025,10.319,-2,,,
3/20/23,WCC,33,Washington,Gonzaga,3,8,120.383,2,124.004,1,102.978,171,99.6937,76,24.3101,8,27,5,32,84.375,58.5,34.2,14.6,18.8,31.1,74,26,68.9,59,38.4,9,5.6,50.7,45.3,78.071,2.291,76.992,70.2,73.5,1.205,1.029,26.846,6.8,,,
3/20/23,WAC,32,Colorado,Grand Canyon,14,64,108.542,67,112.317,54,103.639,188,106.325,198,5.99141,109,21,11,32,65.625,52.9,37.8,18.4,15,30.5,69.7,30.3,69.5,50.5,37.6,8,8.1,47.1,43.1,77.147,2.289,20.262,71.5,70,1.088,1.033,14.646,-3.7,,,
3/20/23,Amer,4,Texas,Houston,1,16,116.021,4,118.387,11,87.4193,1,89.5678,4,28.8196,1,31,3,34,91.17647059,52.7,28.5,15.3,22,37.1,72.6,27.4,62.9,53.2,34.5,16.4,6.6,53.8,53.6,76.743,1.611,68.424,71.9,69,1.158,0.872,23.376,8.1,,,
3/20/23,MEAC,18,Washington D.C,Howard,16,64,103.037,176,103.701,204,101.975,141,106.914,212,-3.21361,215,19,12,31,61.29032258,52,32.8,22.8,20.7,33.8,68.4,31.6,66.2,49.9,37.2,8.2,8.7,54.7,47,76.881,1.589,10.987,71.6,69.3,1.033,1.018,9.971,-7.3,,,
3/20/23,B10,6,Illinois,Illinois,9,64,106.287,104,112.167,58,96.0045,36,95.6864,32,16.4805,33,20,12,32,62.5,51.6,33.8,18.2,18.6,32.3,73.2,26.8,67.7,55.3,30.9,14,8.1,46.6,44.7,78.733,1.41,80.461,68,70.2,1.065,0.955,30.112,0.9,,,
3/20/23,B10,6,Indiana,Indiana,4,32,108.931,60,114.651,27,99.6621,91,97.2921,43,17.3586,30,22,11,33,66.66666667,53.8,30.1,16.9,16.3,28,72.1,27.9,72,53.2,37,13.5,7.3,54.2,48.1,78.592,1.806,83.728,71.2,70.5,1.092,0.996,33.014,3.4,,,
3/20/23,MAAC,16,New York,Iona,13,64,110.689,35,110.856,79,94.0259,12,99.1448,67,11.7114,74,27,7,34,79.41176471,51.8,29,15.3,20.9,32,69.5,30.5,68,50.8,36,14.8,6.5,53.4,50.6,77.502,1.854,4.177,73.1,70.2,1.105,0.941,9.85,-1.6,,,
3/20/23,B10,6,Iowa,Iowa,8,64,113.509,10,120.475,3,105.692,243,104.873,167,15.6021,37,19,13,32,59.375,51.9,32.6,14.1,18.5,32.2,72.4,27.6,67.8,52.1,34.3,8.5,8.8,58.1,50.9,78.356,2.022,48.548,73.9,74.4,1.139,1.057,30.692,0.3,,,
3/20/23,B12,7,Iowa,Iowa St.,6,64,103.094,174,109.884,96,94.8508,21,91.5493,8,18.3345,23,19,13,32,59.375,50.7,27.8,19.8,25.1,33.9,73.4,26.6,66.1,50.7,33.9,11.2,7.7,54.9,57.5,77.276,2.387,35.584,67.4,71.9,1.031,0.946,37.116,2.4,,,
3/20/23,B12,7,Kansas,Kansas,1,32,106.078,109,114.61,29,96.3488,40,91.4741,7,23.1356,9,27,7,34,79.41176471,52.4,29.8,17.5,20.2,28.4,71.7,28.3,71.6,52.9,34.4,10,7.3,59.5,46.2,77.453,1.524,69.643,71.7,72.3,1.062,0.963,38.229,10.1,,,
3/20/23,B12,7,Kansas,Kansas St.,3,8,104.952,139,112.516,52,95.7969,34,94.2021,19,18.3143,24,23,9,32,71.875,51.5,37,20,20.7,31.1,70.8,29.2,68.9,51.8,34,7.7,10.6,64,56,76.284,2.51,48.155,75,69.2,1.051,0.961,30.879,4.3,,,
3/20/23,ASun,5,Georgia,Kennesaw St.,14,64,105.334,134,106.304,153,101.312,130,102.661,116,3.64263,127,23,8,31,74.19354839,52.9,36.5,17.9,19.6,27.5,74.2,25.8,72.5,51.3,37.1,7.8,8.4,54.2,47,75.889,2.375,21.424,66.3,69.2,1.054,1.012,14.413,-1.4,,,
3/20/23,MAC,17,Ohio,Kent St.,13,64,108.778,64,108.347,110,95.6199,32,96.4498,38,11.8972,71,26,6,32,81.25,51.3,32,16.3,22.6,30.9,69.8,30.2,69.1,52.2,33.2,12.5,7.4,45,50.8,75.69,2.393,0.364,72.3,72.4,1.088,0.953,14.799,0.9,,,
3/20/23,SEC,28,Kentucky,Kentucky,6,32,111.767,24,117.41,14,101.192,125,99.6115,71,17.7987,28,21,11,32,65.625,51.2,32.5,17.3,16.8,38.7,74.5,25.5,61.3,50.4,35.4,10.2,5.2,55.7,47.8,77.638,1.982,61.864,70.3,74.4,1.115,1.01,29.746,1.6,,,
3/20/23,SB,26,Louisiana,Louisiana Lafayette,13,64,109.745,42,112.243,57,102.034,143,104.042,146,8.20091,92,23,7,30,76.66666667,53,37.7,17.5,18.1,33.8,73.6,26.4,66.2,52.2,36.6,7.3,8.2,50.8,42.5,76.564,2.179,25.412,67.2,70.5,1.096,1.023,14.493,-0.5,,,
3/20/23,BE,8,Wisconsin,Marquette,2,32,113.246,12,119.308,8,100.116,95,97.4789,47,21.8296,12,28,6,34,82.35294118,56,27.1,15.2,22.8,26.5,67.9,32.1,73.5,58.8,34.8,8.7,9.6,59.3,58.6,77.191,1.289,59.052,72.1,69.8,1.132,1,30.614,7.6,,,
3/20/23,B10,6,Maryland,Maryland,8,32,109.025,56,114.136,35,97.5818,60,95.7662,33,18.3703,22,21,12,33,63.63636364,51.1,33.8,16.2,18.4,30.2,72.8,27.2,69.8,52,33,9.9,9.9,46.3,48.1,77.885,2.471,44.421,73.9,72.7,1.086,0.975,29.227,1,,,
3/20/23,Amer,4,Tennessee,Memphis,8,64,108.548,66,114.701,26,97.6969,62,96.0133,35,18.6881,19,26,8,34,76.47058824,53.2,35.9,18.4,20.9,31,67.7,32.3,69,53.1,35.6,13.2,9.6,54.6,55.7,76.823,2.802,47.843,74.7,73.9,1.088,0.98,27.313,4.7,,,
3/20/23,ACC,2,Florida,Miami FL,5,4,114.539,8,118.233,12,104.044,201,103.319,132,14.9148,40,25,7,32,78.125,55,30,16.4,18.1,32,71,29,68,54.9,36.8,8.8,8.4,51.6,53.2,76.786,2.099,44.964,77.6,74.5,1.147,1.042,23.676,3.7,,,
3/20/23,B10,6,Michigan,Michigan St.,7,16,105.971,112,113.4,41,101.594,135,96.6898,40,16.7099,32,19,12,31,61.29032258,51.6,25.8,16.4,14.7,27.4,74.8,25.2,72.6,47.7,39.5,8.1,9.4,57.6,52.5,77.744,2.001,70.568,76.2,72.1,1.06,1.018,34.618,2.4,,,
3/20/23,SEC,28,Mississippi,Mississippi St.,11,68,100.199,254,105.451,164,92.6099,7,91.3344,6,14.1161,49,21,12,33,63.63636364,46.9,34.6,19.3,22,35.2,71,29,64.8,50.5,26.6,11.3,7.9,59.1,58.6,77.887,2.47,32.329,64.7,71.9,0.999,0.925,28.179,0.4,,,
3/20/23,SEC,28,Missouri,Missouri,7,32,112.445,18,119.289,10,105.612,241,105.37,178,13.9186,51,24,9,33,72.72727273,55.1,29.5,16,24.3,26.8,62.7,37.3,73.2,55.9,36.1,8.4,6.7,56.5,57.7,76.423,2.645,21.934,75.8,75.2,1.123,1.054,28.374,3.5,,,
3/20/23,BSky,9,Montana,Montana St.,14,64,105.386,133,105.36,170,99.0737,80,99.6121,72,5.74793,110,23,9,32,71.875,50.9,44.4,17.6,20.1,25.7,74.5,25.5,74.3,52.4,32,8.7,5.5,49.6,39.1,77.313,2.337,12.887,76.3,74,1.051,0.991,13.113,-2.6,,,
3/20/23,MWC,20,Nevada,Nevada,11,68,106.46,103,112.039,61,99.3311,84,97.2466,42,14.7927,43,21,10,31,67.74193548,50.5,39.5,15.2,18.7,22.9,74.9,25.1,77.1,50.3,33.8,9.7,8.5,58.1,52.9,78.565,1.743,35.592,79.2,73.7,1.063,0.996,24.07,0.9,,,
3/20/23,ACC,2,North Carolina ,North Carolina St.,11,64,111.298,28,113.894,37,101.235,128,100.589,85,13.3052,55,23,10,33,69.6969697,51.8,25.3,13.6,19.1,30.7,73.4,26.6,69.3,51.5,34.9,12.1,6.4,45,44.9,77.043,2.24,54.561,72,73.4,1.115,1.009,24.085,1.1,,,
3/20/23,Horz,14,Kentucky,Northern Kentucky,16,64,104.474,148,103.337,217,100.362,104,102.82,121,0.516867,161,20,12,32,62.5,49.8,27.4,17.5,23.2,31.3,67.2,32.8,68.7,47.7,35.2,8.2,7.3,54.7,60.3,76.513,2.025,3.153,70.4,70.2,1.044,1.005,10.838,-6.7,,,
3/20/23,B10,6,Illinois,Northwestern,7,32,102.638,191,108.511,109,95.4446,28,93.6787,13,14.8321,42,21,11,32,65.625,47.2,29.7,14.8,21.7,28.3,72.7,27.3,71.7,46.5,32.1,13.5,10.1,55,61,77.674,2.315,46.694,75.1,67.7,1.028,0.949,28.65,1.6,,,
3/20/23,Sum,30,Oklahoma,Oral Roberts,12,64,116.53,3,115.289,23,99.0034,79,102.04,107,13.2487,56,26,4,30,86.66666667,56.1,24.6,13.2,17.6,24.5,72.6,27.4,75.5,56.6,37,13.5,7.8,47.9,46.2,77.111,2.744,19.093,78.4,71.9,1.165,0.988,13.482,1.6,,,
3/20/23,B10,6,Pennsylvania,Penn St.,10,32,109.964,40,116.826,17,104.26,209,101.79,101,15.0367,39,22,13,35,62.85714286,55.5,21.4,13.7,13.1,18.8,74.9,25.1,81.2,53.5,38.5,6,9.6,52.7,56.1,76.673,2.446,28.67,73.8,70.4,1.101,1.042,29.963,1.3,,,
3/20/23,ACC,2,Pennsylvania,Pittsburgh,11,32,111.897,22,115.103,24,103.731,192,103.837,142,11.2663,77,22,11,33,66.66666667,53.2,32.4,16.4,16.7,30.4,71.8,28.2,69.6,52.7,36,11.5,10.1,54.5,52.9,77.393,2.248,25.648,76.1,71,1.117,1.034,23.352,-0.2,,,
3/20/23,Ivy,15,New Jersey,Princeton,15,16,108.055,74,109.093,103,99.565,89,103.527,137,5.5658,112,19,8,27,70.37037037,52.5,32.2,16.9,14.5,28.4,77.2,22.8,71.6,53.5,34,8.2,9.8,47.9,43.3,77.419,1.801,0.2,71.3,68.9,1.081,0.994,11.173,-3.2,,,
3/20/23,BE,8,Rhode Island,Providence,11,64,111.864,23,116.847,16,102.675,162,102.117,108,14.7305,44,21,11,32,65.625,51.5,36.8,16.9,16.9,35.2,73.3,26.7,64.8,50.9,35.1,11.5,9.6,53.4,48.2,76.505,1.89,60.631,74.5,74.4,1.12,1.023,29.545,1.1,,,
3/20/23,B10,6,Indiana,Purdue,1,64,113.435,11,119.362,7,97.4768,56,94.8154,26,24.5463,7,29,5,34,85.29411765,52.2,37.2,17,15.4,38.3,76.7,23.3,61.7,54.1,32.6,9.7,8.6,60.9,51.5,78.56,1.238,58.603,74.3,73.6,1.135,0.974,31.016,9.4,,,
3/20/23,WCC,33,California,Saint Mary's,5,32,110.407,37,113.47,40,93.3983,10,91.5736,9,21.896,11,25,7,32,78.125,52.5,31.2,16.4,19,33.1,78.2,21.8,66.9,51,36.7,9.9,10.1,48.3,36.6,78.124,1.904,32.764,69.1,75.2,1.103,0.933,22.971,3.6,,,
3/20/23,MWC,20,California,San Diego St.,5,2,106.67,99,111.929,64,95.1386,23,91.6744,10,20.2549,14,26,6,32,81.25,50.1,34.3,17.6,19.6,31.7,74.2,25.8,68.3,49.4,34.4,11.3,7.9,51.9,47.2,76.704,2.718,37.236,73.6,73.6,1.064,0.952,25.602,5.8,,,
3/20/23,OVC,22,Missouri ,Southeast Missouri St.,16,68,102.664,188,100.937,263,103.119,177,108.149,243,-7.21197,257,17,16,33,51.51515152,50,38.3,17.3,19,25.3,72.1,27.9,74.7,50,33.3,8.5,7.7,51.1,50.7,76.034,1.876,2.128,71.8,69,1.028,1.034,8.545,-11.6,,,
3/20/23,B12,7,Texas,TCU,6,32,105.499,126,112.366,53,95.5984,31,94.3027,20,18.0633,27,21,12,33,63.63636364,50.2,33.9,17.1,21.9,32.4,69.3,30.7,67.6,51.9,30.6,12.5,10.1,58.6,55.9,77.543,2.438,60.589,70.1,71.1,1.057,0.955,32.804,2.3,,,
3/20/23,SEC,28,Tennessee,Tennessee,4,16,108.476,68,112.675,49,87.5278,2,87.97,2,24.7052,5,23,10,33,69.6969697,50.3,30.9,18.1,22.2,36.8,73.1,26.9,63.2,51,32.9,11.8,8.5,66.2,50.1,77.428,1.911,60.04,71.4,72.2,1.08,0.873,28.429,2.8,,,
3/20/23,B12,7,Texas,Texas,2,8,109.362,51,116.581,18,94.4193,17,92.0106,11,24.5707,6,26,8,34,76.47058824,52.7,31.5,16.5,22.8,28.3,70.6,29.4,71.7,53.8,33.9,10.1,8.3,57.1,48.3,76.509,2.221,67.877,75.2,72.4,1.095,0.948,34.531,7.6,,,
3/20/23,SEC,28,Texas,Texas A&M,7,64,108.864,62,114.483,30,98.0857,66,96.1997,37,18.2834,25,25,9,34,73.52941176,49,45.9,18.3,21,36.6,69.6,30.4,63.4,49,32.8,7.9,11.2,52.8,59.3,76.682,2.182,48.574,75.9,70.4,1.087,0.983,27.473,3.7,,,
3/20/23,Slnd,29,Texas,Texas A&M Corpus Chris,16,64,109.864,41,107.367,137,102.144,147,107.592,229,-0.22505,170,19,10,29,65.51724138,51.2,34.4,18,20.9,32.5,72.1,27.9,67.5,49,36.9,4.5,8.6,55.8,55.8,75.074,2.721,3.833,80,69.1,1.098,1.023,9.546,-6,,,
3/20/23,SWAC,31,Texas,Texas Southern,16,68,94.0655,342,96.5543,330,101.105,119,106.264,196,-9.71,285,12,20,32,37.5,46.2,34.9,20.3,18.5,29.3,72.3,27.7,70.7,47.4,28.7,8.1,8.1,44.3,47.2,77.198,1.762,6.519,66,70.9,0.939,1.008,14.83,-13.5,,,
3/20/23,BW,11,California,UC Santa Barbara,14,64,109.642,46,111.335,71,100.429,106,104.693,163,6.6422,102,25,7,32,78.125,54.2,34.9,16.8,18.7,26.6,73.9,26.1,73.4,54.8,35.1,6.6,6.1,52.9,48.5,77.86,2.238,33.348,73.7,75.2,1.096,1.004,10.607,-1.4,,,
3/20/23,P12,24,California,UCLA,2,16,109.714,44,114.875,25,89.6305,3,87.2423,1,27.6323,2,29,5,34,85.29411765,50.9,27.1,15.3,23.6,33.7,72.4,27.6,66.3,50.4,34.7,11.9,6.3,50.9,51.3,76.923,1.868,83.585,72.2,69.7,1.098,0.896,28.811,8.5,,,
3/20/23,BSth,10,North Carolina ,UNC Asheville,15,64,104.637,145,104.141,195,99.299,82,102.635,115,1.50642,146,25,7,32,78.125,53.9,41.3,20,17.9,25.8,71.3,28.7,74.2,51.4,38.8,10.2,11.2,50.1,45.2,77.243,2.721,10.661,69.3,71.8,1.047,0.994,10.618,-1.8,,,
3/20/23,P12,24,California,USC,10,64,105.647,122,113.122,43,97.7374,63,97.4891,48,15.6327,36,22,10,32,68.75,51.3,33.8,18.1,18.1,29,67,33,71,51.1,34.5,13.7,7.8,51.7,56.3,79.03,1.669,71.583,74.4,71.9,1.059,0.979,27.758,2.1,,,
3/20/23,MWC,20,Arkansas,Utah St.,10,64,111.983,20,117.762,13,100.749,113,98.8807,64,18.8814,18,25,8,33,75.75757576,55.6,35.5,17.4,15.8,27.4,75.2,24.8,72.6,54.1,38.5,8.7,7.5,62.3,46.9,78.239,2.545,15.41,76.7,74.2,1.121,1.006,22.797,3.2,,,
3/20/23,A10,1,Virginia,VCU,12,64,104.381,150,107.195,140,92.132,6,94.0449,17,13.1498,58,27,7,34,79.41176471,52.2,41.8,19.5,24.1,29,70.2,29.8,71,52.3,34.7,12.7,9.7,53.1,51,77.577,1.702,48.265,69.7,70.3,1.044,0.919,15.572,1,,,
3/20/23,AE,3,Vermont,Vermont,15,64,109.144,55,109.778,99,100.594,109,104.357,153,5.42124,113,22,10,32,68.75,54.9,28.4,14.2,16.8,19.3,77.5,22.5,80.7,55.5,36.2,8.3,8.5,52.1,44.8,76.477,2.423,4.102,70.3,72.4,1.09,1.007,13.048,-3.8,,,
3/20/23,ACC,2,Virginia,Virginia,4,64,108.334,70,111.166,74,96.2189,38,94.7544,25,16.4114,34,25,7,32,78.125,51.3,34.5,13.7,19.7,25.5,75,25,74.5,50.4,35.3,13.5,11,65.8,52.9,76.585,2.23,54.569,70.1,74.8,1.083,0.962,24.745,4.1,,,
3/20/23,B12,7,West Virginia,West Virginia,9,64,108.969,58,117.144,15,101.511,134,97.9996,52,19.1445,17,19,14,33,57.57575758,51.7,39.7,18.5,20.9,33.7,70.7,29.3,66.3,51.3,34.8,8.7,6.3,50.5,50.3,77.418,2.499,40.731,74.1,72.7,1.088,1.012,35.542,1.5,,,
3/20/23,BE,8,Ohio,Xavier,3,16,112.788,16,119.297,9,102.922,167,99.604,70,19.693,16,25,9,34,73.52941176,55.6,30.8,17.5,16.5,31.8,74.6,25.4,68.2,54,39.5,7.8,9.4,63.8,54.3,78.386,2.432,53.584,71.4,72.4,1.129,1.027,31.866,5.2,,,
3/20/22,MAC,17,Ohio,Akron,13,64,107.883,52,106.151,113,99.9619,131,102.661,166,3.48951,131,31,22,9,70.96774,52.8,40.1,17.7,17.6,29.1,73.7,26.3,70.9,52.4,35.6,8.7,7.2,48.8,40.3,76.279,1.974,14.226,69.2,70.3,1.082,1.002,9.639,-4.3,,,
3/20/22,SEC,28,Alabama,Alabama,6,64,109.137,37,116.098,14,104.116,238,98.7358,94,17.3625,25,32,19,13,59.375,51.5,33.6,19.8,17.7,35.5,69.3,30.7,64.5,56.3,30.8,11.9,11.5,52.9,46.2,77.122,1.646,62.2,73,71.2,1.087,1.039,34.827,2,,,
3/20/22,P12,24,Arizona,Arizona,1,16,115.613,6,119.64,5,92.5195,14,92.431,20,27.2089,2,34,31,3,91.17647,55.9,35.1,18,17.7,34.5,71.7,28.3,65.5,57.5,35.4,13.4,7,65.4,46.8,79.442,1.191,69.26,73.8,67,1.155,0.922,24.936,8.8,,,
3/20/22,SEC,28,Arkansas,Arkansas,4,8,106.057,83,111.072,40,94.3928,28,92.0511,17,19.0214,20,33,25,8,75.75758,49.2,37.9,17.4,20.6,30.9,74.2,25.8,69.1,50.9,30.7,11.9,8.7,52.9,54.4,76.757,2.292,47.294,75.3,73.2,1.06,0.945,27.25,4.5,,,
3/20/22,SEC,28,Alabama,Auburn,2,32,108.347,47,113.602,24,92.1279,11,89.1491,8,24.453,10,32,27,5,84.375,50.3,31.6,16.7,20.7,33.2,70.7,29.3,66.8,51.9,32,20.9,10.1,52,48.8,77.548,1.348,61.608,73.3,72.9,1.085,0.924,27.557,7.4,,,
3/20/22,B12,7,Texas,Baylor,1,32,111.13,22,117.874,9,92.7023,15,91.5538,14,26.3204,5,32,26,6,81.25,52.9,28.5,18.2,22.9,36.3,71.6,28.4,63.7,53.5,34.6,9.6,7.3,56.1,55.5,77.617,1.781,55.889,69.8,70.1,1.112,0.925,35.472,8.9,,,
3/20/22,MWC,20,Idaho,Boise St.,8,64,103.572,142,108.443,76,92.8519,16,92.0306,16,16.412,26,33,26,7,78.78788,51.1,35.2,18.5,20.1,30.6,78.1,21.9,69.4,51.1,34.1,9.8,8.9,46.8,43.3,78.468,2.402,32.117,65,72.1,1.038,0.928,21.555,3.5,,,
3/20/22,NEC,21,Rhode Island,Bryant,16,68,105.275,106,104.211,154,100.608,145,105.162,218,-0.95048,183,30,21,9,70,49.7,32.7,19.1,16.5,33,68.4,31.6,67,52.6,30.7,9.6,12.7,50.6,54.1,76.94,2.521,3.998,73.4,68,1.051,1.009,9.639,-4.8,,,
3/20/22,BW,11,California,Cal St. Fullerton,15,64,103.807,135,104.656,144,99.3304,115,102.553,164,2.10306,149,29,19,10,65.51724,49.2,35.7,18.1,20.2,29,72,28,71,48.7,33.5,5.5,8.3,44.7,54.2,76.432,2.33,12.413,76.4,69.1,1.036,0.992,10.89,-5.1,,,
3/20/22,SC,27,Tennessee,Chattanooga,13,64,111.059,24,110.028,58,99.6475,123,98.756,95,11.2724,72,32,25,7,78.125,52.8,27,17,18,32.7,73.7,26.3,67.3,53.9,34.1,6.5,10,46.6,44.6,77.024,2.605,20.793,76.6,69.6,1.108,0.997,14.52,0.2,,,
3/20/22,Pat,25,New York,Colgate,14,64,111.011,25,108.276,79,99.2826,110,104.059,203,4.21729,119,33,22,11,66.66667,55.9,26.8,16.9,16.2,26.5,75.2,24.8,73.5,52.7,40.2,9.3,8.5,61.7,52.9,77.075,2.413,0.2,69.3,67.1,1.11,0.995,9.704,-6.1,,,
3/20/22,MWC,20,Colorado,Colorado St.,6,64,110.141,32,114.159,20,99.3144,113,98.3029,83,15.8566,31,29,24,5,82.75862,55.2,30.4,15.1,18.4,21.9,75.1,24.9,78.1,56.3,35.7,9.8,8.4,53.5,50.4,75.69,2.004,19.502,77.4,70.9,1.105,0.993,22.01,4.3,,,
3/20/22,BE,8,Connecticut,Connecticut,5,64,109.555,34,113.924,21,95.4483,37,94.5963,35,19.3281,18,32,23,9,71.875,49.6,30.6,17.4,18,38,72.5,27.5,62,47.8,35.3,16.7,8.3,52.2,44.2,78.16,2.112,54.692,75,68,1.099,0.953,27.203,3.2,,,
3/20/22,BE,8,Ohio,Creighton,9,32,100.292,208,105.588,124,96.1478,45,92.1195,18,13.4685,53,33,22,11,66.66667,50.9,26,20.5,15.5,28.6,71.6,28.4,71.4,53.9,30.7,10.6,9.3,51.1,44.8,78.241,1.319,67.849,72.9,72.3,1.006,0.961,27.539,1.9,,,
3/20/22,A10,1,North Carolina ,Davidson,10,64,113.241,13,116.781,11,100.016,135,101.978,152,14.8028,41,32,26,6,81.25,55.6,32.9,14.8,16.9,23.6,77.8,22.2,76.4,54.2,38.4,8.4,7.1,55,51.9,78.038,2.001,36.235,75.7,74.1,1.132,0.998,16.861,2.1,,,
3/20/22,CAA,12,Delaware,Delaware,15,64,107.166,63,106.849,100,102.824,213,104.566,212,2.283,145,33,21,12,63.63636,53.5,34.6,18.4,18.5,26.8,68.8,31.2,73.2,54.2,35,9.9,8,48.1,45,77.165,2.079,13.46,74.2,75.7,1.072,1.03,12.584,-5.5,,,
3/20/22,ACC,2,North Carolina ,Duke,2,4,117.152,5,119.363,7,98.2346,85,95.6508,44,23.7124,12,34,28,6,82.35294,55.6,28.6,14.9,16.1,31.9,71.5,28.5,68.1,55.8,36.8,13.1,8.1,56.6,51.8,78.372,0.988,91.521,72.9,67.2,1.169,0.979,28.364,7.2,,,
3/20/22,SB,26,Georgia,Georgia St.,16,64,99.6748,224,101.532,201,97.8036,76,99.6875,114,1.84485,151,25,15,10,60,45.1,30.2,16.9,22.7,32.8,69.3,30.7,67.2,43.1,32.3,12.5,8.9,52.5,56.7,75.872,2.162,28.01,71.6,70,0.993,0.978,12.187,-5.2,,,
3/20/22,WCC,33,Washington,Gonzaga,1,16,118.885,2,121.805,1,88.5732,3,88.836,7,32.9688,1,29,26,3,89.65517,59.4,29.7,15.9,17,29,77,23,71,60.9,37.9,13.4,6.6,55,40.6,78.737,1.559,86.976,73.1,69.5,1.19,0.885,24.951,6.7,,,
3/20/22,Amer,4,Texas,Houston,5,8,114.576,7,117.348,10,88.9612,4,90.8508,11,26.4976,4,34,29,5,85.29412,53.6,28.7,17.1,21.7,37.8,72.7,27.3,62.2,55.1,34.1,17.3,6.4,59.5,55.4,77.41,2.179,51.79,66.9,70.5,1.147,0.89,22.655,6.2,,,
3/20/22,B10,6,Illinois,Illinois,4,32,110.345,30,113.725,23,98.2696,87,94.138,30,19.5866,17,31,22,9,70.96774,53.1,31.7,17.7,15.6,33.4,74.2,25.8,66.6,51.7,36.7,7.1,8.6,57.7,41.7,77.299,2.241,54.781,70.8,72.1,1.102,0.984,30.786,4.2,,,
3/20/22,B10,6,Indiana,Indiana,12,64,103.985,131,107.558,91,95.8817,43,92.6213,21,14.9367,36,33,20,13,60.60606,51.3,33.5,17.3,17.4,26.9,75,25,73.1,51.4,33.9,14.4,7,57.4,48,78.018,2.053,72.37,69.9,76.1,1.04,0.959,29.313,0.3,,,
3/20/22,B10,6,Iowa,Iowa,5,64,118.165,4,121.548,2,101.016,160,98.0208,77,23.5269,13,35,26,9,74.28571,53.6,30.4,12.9,19.3,32.2,69.8,30.2,67.8,52.6,36.8,11.4,7.3,53.8,54.5,77.502,1.681,43.723,74.9,70.6,1.183,1.007,28.129,4.6,,,
3/20/22,B12,7,Iowa,Iowa St.,11,16,98.0934,259,104.382,151,92.9036,18,90.4362,10,13.9459,48,32,20,12,62.5,49.9,28.1,20.4,24.5,28.2,71.5,28.5,71.8,50.9,32.1,9.5,11.3,60.1,52.3,76.518,2.195,47.374,68.4,71.9,0.981,0.93,36.278,2.8,,,
3/20/22,ASun,5,Florida,Jacksonville St.,15,64,106.638,71,105.325,132,99.7107,127,103.083,178,2.24147,146,29,19,10,65.51724,54.2,32.2,20,17.1,28.3,73.8,26.2,71.7,51.8,38.2,9.2,8.3,53.9,53.1,76.546,2.546,6.265,68.3,77.4,1.059,0.994,10.698,-5.2,,,
3/20/22,B12,7,Kansas,Kansas,1,1,111.605,21,119.389,6,97.191,66,93.8965,29,25.492,6,34,28,6,82.35294,54.1,32.8,17.8,18.4,33.4,71.1,28.9,66.6,54.5,35.5,10.5,7.8,53.9,47.5,77.142,2.082,77.998,72.4,70.7,1.119,0.97,36.398,10.4,,,
3/20/22,SEC,28,Kentucky,Kentucky,2,64,114.407,9,120.191,4,95.4126,36,93.5959,27,26.5948,3,33,26,7,78.78788,53.3,27.2,16.6,17.4,37.8,75.1,24.9,62.2,53.7,34.9,11,6.4,53,46.2,76.828,1.856,74.515,73,71.5,1.142,0.948,32.472,6.9,,,
3/20/22,BSth,10,Virginia,Longwood,14,64,108.965,40,106.108,115,98.0629,83,103.624,191,2.48399,144,28,22,6,78.57143,51.7,35.9,18.2,20.1,33.6,75.5,24.5,66.4,48,38.6,6.3,11.6,52.7,49.3,75.561,2.05,4.353,72.4,74,1.091,0.985,8.664,-2.3,,,
3/20/22,MVC,19,Illinois,Loyola Chicago,10,64,109.986,33,110.891,42,92.9722,20,93.196,22,17.6948,24,31,24,7,77.41935,56.3,31.9,18.4,19.9,25.1,76.1,23.9,74.9,55.8,38,7.3,11.1,56.8,41.9,76.759,2.525,5.155,71.8,73.3,1.1,0.932,19.04,1.8,,,
3/20/22,SEC,28,Louisiana,LSU,6,64,102.61,163,107.64,89,89.6727,5,88.5581,5,19.0816,19,33,22,11,66.66667,49.5,33,20.4,25.3,33.7,68.8,31.2,66.3,50.5,31.9,14.8,8.8,48.7,54,77.616,1.196,72.652,73.2,69,1.029,0.894,30.073,2.3,,,
